region,sector,gender_lead,repayment_interval,loan_amount,funded_amount,lender_count,average_count
Meru,Education,female,monthly,2525.0,2525.0,80,22.61948730522609
Maua,Food,female,irregular,2500.0,1550.0,56,14.21287818051777
Kawangware,Clothing,female,monthly,2500.0,1675.0,55,11.256460484151363
Nandi Hills,Agriculture,female,irregular,2500.0,2500.0,77,14.57954411799709
Kapsowar,Transportation,female,monthly,2500.0,2500.0,87,23.263282692162534
Meru,Clothing,male,irregular,2500.0,500.0,19,13.080181189491634
Murang'a,Clothing,female,monthly,2500.0,2200.0,78,11.6733937689597
Ganze,Agriculture,female,bullet,2500.0,2500.0,69,17.700211173006466
Nunguni,Agriculture,male,monthly,2475.0,2475.0,76,12.405983809453065
Mwahera,Agriculture,female,bullet,2475.0,2175.0,70,8.878303474400525
Tala;Kangundo,Construction,female,monthly,2450.0,2450.0,78,14.076812461197777
Kilifi,Education,female,monthly,2450.0,2450.0,82,20.832248328654074
Kapsabet,Health,female,monthly,2450.0,2450.0,90,25.79312615654549
Naivasha,Transportation,male,irregular,2450.0,1725.0,45,20.701760474065708
KABARNET,Food,male,monthly,2450.0,2100.0,67,23.983022513023517
Nakuru,Health,female,monthly,2425.0,2425.0,85,14.291518107764952
Makueni,Clothing,male,monthly,2425.0,1750.0,53,19.703042928988957
Kericho,Personal Use,male,monthly,2425.0,2425.0,62,29.850415853348473
Siaya,Clothing,female,monthly,2425.0,2425.0,76,7.787271054437319
malindi,Clothing,male,monthly,2425.0,1775.0,64,12.080620111467509
Nyeri,Agriculture,female,irregular,2400.0,2400.0,75,10.567395695461475
Kapsabet,Transportation,female,monthly,2400.0,2400.0,75,21.60644971117613
Nyahururu,Agriculture,male,irregular,2400.0,2400.0,83,15.138044011450418
Voi,Construction,female,irregular,2400.0,2400.0,81,14.13402934240841
"Jomvu, Mombasa",Food,female,monthly,2400.0,2400.0,79,12.340250154469453
Changamwe,Clothing,male,monthly,2400.0,1600.0,57,20.23896382581472
Maua,Personal Use,male,monthly,2400.0,2400.0,77,24.065580747849186
Mombasa,Transportation,female,monthly,2375.0,2375.0,77,16.615022054856176
Nunguni,Services,male,monthly,2375.0,2375.0,68,8.956002126707926
Mombasa,Health,male,monthly,2375.0,2375.0,73,25.335692367439677
malindi,Retail,male,monthly,2375.0,2000.0,68,19.285176161984467
Nakuru East,Services,female,monthly,2375.0,2375.0,77,13.07655779585391
Siaya,Agriculture,male,monthly,2375.0,2375.0,78,13.563854851236808
Likoni,Arts,female,irregular,2350.0,2350.0,81,9.10135506664668
Emali,Agriculture,female,monthly,2350.0,2350.0,84,16.027846779533085
Machakos,Clothing,female,irregular,2350.0,2350.0,73,17.309785114457874
"Kwa Reuben, Nairobi.",Housing,male,monthly,2350.0,2350.0,71,16.948153945447004
Kisauni,Transportation,male,irregular,2350.0,2250.0,76,19.869459507915877
Matuu,Services,female,monthly,2325.0,1825.0,57,19.97342486503474
Ndunyu Njeru,Manufacturing,male,monthly,2325.0,2325.0,81,15.516840111464482
Tiribe,Education,female,irregular,2325.0,2325.0,74,16.177064011653584
Kisumu,Housing,female,monthly,2325.0,2325.0,82,16.880388102065474
Limuru,Construction,male,monthly,2325.0,2325.0,69,14.203253470649331
Kitengela;Nairobi,Food,female,monthly,2325.0,2325.0,69,12.222460985538165
Nyandarua South,Retail,male,monthly,2325.0,2325.0,67,19.123880711238595
Kitale,Retail,female,irregular,2300.0,1725.0,54,4.4216954743307095
West Nairobi,Clothing,female,irregular,2300.0,950.0,35,20.764643475644952
Makueni,Services,male,monthly,2300.0,2300.0,62,17.20873504544548
Kitale,Food,male,irregular,2300.0,650.0,15,14.50824053526957
Siongiroi,Personal Use,male,monthly,2300.0,2300.0,82,13.153186346515177
Kawangware,Retail,female,monthly,2300.0,2300.0,59,15.838346322280461
Kakamega,Manufacturing,male,irregular,2300.0,2300.0,70,16.50708578846565
Kimilili,Retail,male,irregular,2300.0,800.0,27,19.714710215094534
Voi,Education,female,monthly,2300.0,2300.0,81,15.008773787828352
Voi,Clothing,male,monthly,2300.0,2300.0,64,27.136221578692645
Chuka,Personal Use,male,monthly,2300.0,2300.0,77,6.730953449606439
Mwambalazi,Transportation,male,irregular,2275.0,2100.0,68,11.946470370270038
Nyamira,Education,female,monthly,2275.0,2275.0,76,15.115846144946612
Thika Road,Housing,female,monthly,2275.0,2275.0,62,17.61805971400832
Kaloleni,Transportation,female,irregular,2275.0,2275.0,80,17.693469800155874
Kongowea,Retail,female,irregular,2250.0,2250.0,77,21.774837753253994
Samburu,Transportation,female,irregular,2250.0,2250.0,72,14.341120560654383
West Nairobi,Food,female,irregular,2250.0,1825.0,27,18.557270064447376
karatina,Housing,female,monthly,2250.0,2250.0,67,19.9275989004153
Muhoroni,Agriculture,male,irregular,2250.0,2250.0,59,20.373084996267114
Ongata-Rongai,Agriculture,female,monthly,2250.0,1700.0,49,22.720795537382433
Nairobi,Manufacturing,male,monthly,2250.0,2250.0,75,18.20924016602706
Oloitoktok,Food,male,monthly,2225.0,1675.0,63,7.568084804133395
Kericho,Health,female,monthly,2225.0,2225.0,71,9.961940670706039
Kongowea,Food,female,irregular,2200.0,2200.0,73,20.989915271254215
Luanda,Retail,female,monthly,2200.0,2200.0,68,11.875669513015593
malindi,Transportation,male,irregular,2200.0,2200.0,78,15.440027643865458
Lamu,Retail,female,irregular,2200.0,2200.0,81,14.30872082832093
Narok,Construction,male,irregular,2200.0,2200.0,78,18.086098516907146
MARIGAT,Clothing,male,monthly,2175.0,1750.0,36,23.477759651712525
Olkalou,Agriculture,female,monthly,2175.0,2175.0,76,13.780289158772492
"Changamwe, Mombasa",Services,female,monthly,2150.0,2150.0,63,15.275237731363353
Ndigiria,Agriculture,female,bullet,2150.0,2150.0,79,22.524370770198903
"Jomvu, Mombasa",Services,female,monthly,2150.0,2150.0,66,19.53578659689767
Nairobi,Clothing,male,monthly,2150.0,1700.0,32,6.624354963074564
Mariakani,Agriculture,female,monthly,2150.0,2150.0,68,18.37661898323147
Makueni,Clothing,female,monthly,2150.0,2150.0,58,18.113653822232955
Bamba Kilifi,Agriculture,female,monthly,2125.0,2125.0,78,15.783323908123368
Bungoma,Health,female,monthly,2125.0,2125.0,77,21.797857114355338
Kakamega,Education,male,monthly,2100.0,2100.0,69,20.583790901378347
Bomet,Clothing,female,irregular,2100.0,1400.0,40,13.4717168652227
Homa Bay,Transportation,male,irregular,2100.0,1725.0,44,21.026424362028614
Naivasha,Manufacturing,male,monthly,2100.0,2100.0,70,24.0836275650809
Kapsabet,Construction,female,monthly,2100.0,2100.0,67,18.19453681399138
Kitale,Services,female,irregular,2100.0,1925.0,60,19.530946215094648
Naivasha,Clothing,female,irregular,2100.0,2100.0,57,12.20004768424303
Kapsowar,Personal Use,male,monthly,2075.0,2075.0,69,23.880013046166344
Nyamira,Transportation,female,monthly,2075.0,2075.0,73,23.55697857654047
Githunguri,Agriculture,male,irregular,2075.0,700.0,20,12.489378901117187
Bomet,Personal Use,male,monthly,2075.0,2075.0,68,21.303390453478233
Kericho,Education,male,monthly,2075.0,2075.0,63,12.599468329255753
"Bamburi, Mombasa",Agriculture,female,monthly,2075.0,2075.0,50,20.896534113183865
Kiambu,Education,male,irregular,2050.0,2050.0,58,16.230830843632766
Narok,Personal Use,female,monthly,2050.0,2050.0,72,11.29428370962097
Mishomuhoroni Mombasa,Retail,female,monthly,2050.0,1400.0,43,18.158535261619466
Changamwe,Transportation,male,monthly,2050.0,1850.0,43,20.81296367929501
Thika,Clothing,male,monthly,2050.0,2050.0,51,13.695923368551966
"Viwandani, Nairobi",Services,female,monthly,2025.0,2025.0,80,24.560678740357783
Molo,Education,female,monthly,2025.0,2025.0,68,14.907279802515072
Maua,Housing,female,monthly,2025.0,2025.0,55,17.65943965520461
"Muthurwa, Nairobi",Services,female,monthly,2025.0,2025.0,74,20.884393199867475
Mariakani,Agriculture,male,monthly,2025.0,2025.0,55,19.199640535736204
Ndaragwa,Agriculture,male,irregular,2025.0,2025.0,73,14.058492513655734
Narok,Transportation,female,monthly,2025.0,2025.0,61,14.37326424403309
Kilifi,Retail,female,irregular,2025.0,2025.0,73,14.630001382660495
Webuye,Food,male,irregular,2000.0,850.0,33,19.027069469931018
Kitale,Clothing,female,irregular,2000.0,1675.0,60,16.641742023237224
Ndunyu Njeru,Clothing,female,monthly,2000.0,2000.0,65,21.069033063157715
Eastlands,Housing,female,monthly,2000.0,1775.0,55,21.05547429601688
Mwea,Personal Use,male,monthly,2000.0,2000.0,70,17.072731019380345
Kawangware,Agriculture,male,monthly,2000.0,2000.0,77,17.18998732296675
Naivasha,Personal Use,female,monthly,1975.0,1975.0,58,15.441576579781524
Nakuru,Health,male,monthly,1975.0,1975.0,73,18.74451123307006
Kisauni,Housing,female,irregular,1975.0,1975.0,65,16.335787241810014
Kawangware,Services,female,monthly,1975.0,1600.0,39,13.74950759832937
Embu-town,Food,female,monthly,1975.0,1975.0,40,10.872680719879334
Nyahururu,Food,female,irregular,1950.0,1750.0,58,17.716980808752872
Nakuru,Manufacturing,female,monthly,1950.0,1950.0,56,9.679640874310465
Migori,Retail,female,irregular,1950.0,1950.0,40,13.2304961670806
Nandi Hills,Transportation,female,monthly,1950.0,1950.0,68,14.267223864641107
Takaungu,Agriculture,male,bullet,1950.0,1950.0,61,21.057483334041283
Teso,Personal Use,female,bullet,1950.0,1950.0,74,14.317364148034526
Kisauni ;Mombasa,Retail,female,monthly,1950.0,1950.0,74,20.963891359820085
Mrima wa Ndege,Agriculture,male,bullet,1950.0,1950.0,56,15.237416628131907
Nkubu,Education,male,monthly,1925.0,1925.0,67,17.615416469145448
Tala;Kangundo,Manufacturing,male,monthly,1925.0,1925.0,63,14.253306574834392
Ngong,Food,female,monthly,1900.0,1900.0,59,26.087797200077237
Kisumu,Manufacturing,male,irregular,1900.0,1900.0,53,19.31710879754402
Nyahururu,Personal Use,male,monthly,1900.0,1900.0,66,21.770744865351574
Muhoroni,Services,female,irregular,1900.0,1400.0,47,22.538498668474173
Nyeri,Food,female,irregular,1900.0,950.0,27,22.282804089336796
Mariakani,Services,male,monthly,1900.0,1900.0,56,13.926853224865447
Embu,Agriculture,male,irregular,1900.0,1900.0,60,21.05397057056143
Kimilili,Agriculture,male,irregular,1900.0,1500.0,44,13.311154988175991
karatina,Construction,male,monthly,1875.0,1875.0,49,13.971932903587218
malindi,Transportation,male,monthly,1875.0,1875.0,29,19.354754400073364
malindi,Housing,male,monthly,1875.0,1425.0,49,18.506250366871452
Molo,Personal Use,female,monthly,1875.0,1875.0,64,11.24161479671073
Eldoret,Manufacturing,female,monthly,1875.0,1875.0,59,19.51066180872188
Kapsabet,Clothing,male,monthly,1875.0,1500.0,23,19.817324652205013
Kiambu,Education,female,monthly,1850.0,1850.0,64,7.608928445157513
Homa Bay,Agriculture,male,bullet,1850.0,1850.0,64,21.657905991427533
Litein,Personal Use,female,monthly,1850.0,1850.0,53,20.116298622540413
Mwingi,Clothing,female,monthly,1825.0,1825.0,47,11.099268546274299
Kauma,Agriculture,male,bullet,1825.0,1825.0,41,16.593669691869785
Naivasha,Construction,female,monthly,1825.0,1825.0,53,26.010057253259703
Siaya,Services,female,monthly,1825.0,1825.0,68,15.517894545770421
Iten,Services,female,irregular,1825.0,1825.0,70,18.059173838533372
Narok,Manufacturing,male,irregular,1800.0,1800.0,64,25.514432552939983
Kilifi,Transportation,female,monthly,1800.0,1800.0,62,14.789893278941136
Keroka,Retail,female,irregular,1800.0,1800.0,62,11.8820837763532
Mwingi,Food,male,monthly,1800.0,1800.0,60,20.195259237027333
Nakuru,Housing,male,monthly,1800.0,1800.0,44,16.600274049674383
Maua,Services,female,irregular,1800.0,1300.0,37,24.263714826767384
Ziani,Agriculture,male,bullet,1800.0,1800.0,63,11.417674442393887
Nanyuki,Retail,female,monthly,1800.0,1800.0,72,13.197993217453957
Nairobi West,Services,female,monthly,1800.0,1800.0,66,19.526486462720158
Nakuru West,Retail,male,monthly,1800.0,1375.0,41,22.606155283522625
litein,Food,female,irregular,1800.0,1800.0,62,8.774590150537026
Embu,Food,male,monthly,1800.0,1800.0,61,13.60764311469673
Lungalunga,Agriculture,female,bullet,1800.0,1800.0,57,23.4085529060086
Homa Bay,Clothing,female,irregular,1800.0,1675.0,59,16.079562767319587
Nyeri,Agriculture,female,monthly,1775.0,1775.0,56,18.469561726761093
Tala,Services,male,monthly,1775.0,1775.0,45,11.167175348868339
Machakos,Education,female,monthly,1775.0,1775.0,59,15.602194099438512
Oloitoktok,Retail,female,monthly,1775.0,1775.0,63,11.9653709956342
Eastland,Housing,male,monthly,1775.0,1125.0,19,10.92426789758727
litein,Food,female,monthly,1750.0,175.0,6,11.98258503985431
Nairobi Central,Retail,female,irregular,1750.0,1750.0,55,12.322096924286184
Limuru,Services,male,monthly,1750.0,1750.0,67,6.901491214666454
Narok,Construction,male,monthly,1750.0,1750.0,63,14.417920931158166
Kericho,Construction,male,irregular,1750.0,1750.0,62,14.764584953530196
Magunga,Agriculture,male,bullet,1750.0,1750.0,61,18.663767616840644
Busia,Agriculture,female,monthly,1750.0,1750.0,52,10.942299456975919
Samburu,Education,female,irregular,1750.0,1750.0,63,21.128379518162006
Kapsowar,Agriculture,female,irregular,1750.0,1750.0,54,16.127373235094588
Mrima wa Ndege,Agriculture,female,bullet,1750.0,1750.0,57,18.36709877399268
Mwea,Services,male,monthly,1750.0,1550.0,39,20.023215280038485
Nyahururu,Construction,male,monthly,1750.0,1750.0,58,14.309556230184914
Kericho,Education,female,monthly,1750.0,1750.0,57,19.740042758532955
Likoni,Retail,male,irregular,1725.0,1725.0,49,11.591926933187754
Thika,Manufacturing,male,monthly,1725.0,1725.0,46,23.22048144961961
Katito,Transportation,male,monthly,1725.0,1075.0,36,17.03479003879961
Iten,Retail,female,irregular,1725.0,750.0,24,12.690086145197585
"Kwa Reuben, Nairobi.",Education,male,monthly,1725.0,1725.0,51,13.547419643905192
Naivasha,Education,female,monthly,1725.0,1725.0,59,11.912341360545481
Kapsowar,Services,male,monthly,1725.0,1600.0,42,15.959459813170067
Narok,Food,male,irregular,1725.0,1450.0,37,19.256977455934052
Maua,Services,male,monthly,1700.0,1200.0,29,14.109677344067745
Thika,Transportation,male,irregular,1700.0,575.0,23,24.168252926795716
Iten,Clothing,female,irregular,1700.0,1500.0,45,15.808034826801817
Limuru,Agriculture,female,irregular,1700.0,1700.0,47,23.809269605095256
Samburu,Agriculture,male,irregular,1700.0,1150.0,37,19.730245885393085
Nakuru East,Clothing,male,monthly,1700.0,950.0,32,20.400690767982248
Makueni,Transportation,male,monthly,1700.0,1700.0,61,14.980065902472708
Oloitoktok,Retail,male,monthly,1700.0,1600.0,47,9.64783295361707
Bomet,Transportation,male,irregular,1700.0,1050.0,41,15.646055162643725
Makueni,Food,male,monthly,1700.0,1700.0,58,19.4093523658733
Kitale,Manufacturing,male,irregular,1700.0,1700.0,32,25.14507491142244
Nakuru,Construction,male,irregular,1675.0,1675.0,53,22.01135563381145
Narok,Agriculture,male,irregular,1675.0,1025.0,26,11.27371305990776
Migori,Clothing,male,monthly,1675.0,1675.0,57,11.05237686559277
Mombasa,Education,female,irregular,1675.0,1675.0,43,19.495957335186503
Mombasa,Construction,female,monthly,1675.0,1675.0,62,24.88113227544766
Nunguni,Food,male,monthly,1675.0,1625.0,37,22.44799361586688
Mwanamwinga,Agriculture,female,bullet,1675.0,1675.0,58,22.481394989130532
Eldoret,Retail,male,bullet,1675.0,1675.0,58,14.498145621453876
Muranga,Education,female,irregular,1675.0,1675.0,60,21.776045363874573
Molo,Agriculture,female,irregular,1650.0,1650.0,58,12.051521570071925
Ngara,Housing,female,monthly,1650.0,1650.0,54,14.589496152118473
Ndunyu Njeru,Transportation,male,monthly,1650.0,1300.0,27,21.543775046305704
"Kangemi,Nairobi",Clothing,female,monthly,1650.0,1650.0,47,18.388570389097744
"Miritini, Mombasa",Food,female,monthly,1650.0,1650.0,47,11.23680126544839
Siongiroi,Agriculture,female,irregular,1650.0,1650.0,62,12.734418779106273
Mombasa,Manufacturing,female,irregular,1650.0,1650.0,46,18.166531189568346
Limuru,Personal Use,female,monthly,1650.0,1650.0,52,17.2993449268587
Nakuru,Retail,male,bullet,1650.0,1650.0,59,27.046439385692544
Thika Road,Health,male,monthly,1625.0,1625.0,57,18.842091428054026
Kongowea,Services,female,irregular,1625.0,1625.0,59,21.04086172434108
Kiambu,Transportation,male,irregular,1625.0,1625.0,55,15.443784445505848
Machakos,Education,male,monthly,1625.0,1625.0,47,13.66921385791798
Nairobi Central,Housing,male,monthly,1625.0,1450.0,46,18.867169376332285
Mariakani,Agriculture,female,irregular,1625.0,1625.0,57,14.967711743334048
Kiambu,Construction,male,monthly,1625.0,1625.0,46,22.355317953106198
Githunguri,Agriculture,female,monthly,1625.0,1625.0,41,14.90243680017346
Mombasa,Services,male,irregular,1625.0,1425.0,50,23.448959041854426
Kilifi,Retail,male,irregular,1625.0,1625.0,50,6.0113985126283165
Embu-town,Services,female,monthly,1600.0,1600.0,44,17.84424801262589
Githunguri,Services,male,irregular,1600.0,1275.0,45,22.848606797441033
Kitengela;Nairobi,Retail,male,monthly,1600.0,1600.0,57,14.556872515294037
Kapsabet,Food,male,irregular,1600.0,1250.0,20,14.156461762033985
Webuye,Personal Use,female,bullet,1600.0,1600.0,55,9.392527840838774
Bungoma,Transportation,male,monthly,1600.0,1600.0,52,16.20457755990676
Muhoroni,Transportation,male,irregular,1600.0,1025.0,32,10.631013979050115
Kisauni,Construction,female,irregular,1600.0,1600.0,36,9.52929520459411
Eldoret,Construction,female,irregular,1600.0,1600.0,37,23.50666978896887
Kisumu,Manufacturing,female,irregular,1600.0,1600.0,46,20.739888999968176
Kaloleni,Education,female,irregular,1600.0,1600.0,59,15.156303818231402
"Jomvu, Mombasa",Clothing,female,monthly,1600.0,1600.0,60,21.214238887505903
Voi,Education,female,irregular,1600.0,1600.0,59,19.934108796197307
Lamu,Clothing,female,irregular,1600.0,1600.0,55,15.808694804087027
Thika,Construction,female,monthly,1600.0,1600.0,53,13.37480634363836
Kimilili,Agriculture,female,irregular,1600.0,1600.0,57,14.437380641862617
Kisii,Transportation,female,monthly,1575.0,1575.0,49,21.242452482035443
Tiribe,Transportation,male,irregular,1575.0,1575.0,54,13.117057399895392
Kitengela;Nairobi,Clothing,female,monthly,1575.0,1575.0,52,19.596759117791592
Ngerenya,Agriculture,male,bullet,1575.0,1575.0,50,12.24248179269305
Nairobi,Agriculture,male,monthly,1575.0,525.0,14,8.314132709881925
Bungoma,Construction,female,monthly,1575.0,1575.0,46,22.558003837588014
Nyeri,Agriculture,male,irregular,1550.0,1550.0,51,11.627571463517507
Mwea,Housing,female,monthly,1550.0,1550.0,56,19.18291994894371
Migori,Agriculture,female,monthly,1550.0,1550.0,47,23.064401396313368
Voi,Transportation,female,irregular,1550.0,1550.0,52,11.879349020906078
Mwea,Housing,male,monthly,1550.0,1550.0,56,15.375093166816374
West Nairobi,Agriculture,male,irregular,1550.0,1550.0,57,20.47443407084889
Mwingi,Agriculture,male,monthly,1550.0,1550.0,57,18.617593288529232
Bungoma,Education,male,monthly,1550.0,1550.0,49,20.096131543041306
Eastland,Entertainment,male,monthly,1550.0,1550.0,50,10.331296279559966
Kitale,Services,male,irregular,1550.0,1050.0,36,21.21147541205104
Mariakani,Services,male,irregular,1550.0,1550.0,56,11.907332593353896
Eastland,Education,male,monthly,1525.0,1525.0,36,17.471067089723775
"Muthurwa, Nairobi",Services,male,monthly,1525.0,1525.0,50,15.048116504755743
"Kangemi,Nairobi",Food,female,monthly,1525.0,1525.0,39,8.437181690847403
